time,Ml,Ml_unc
1565941651,1.356295,0.915316
1565941778,0.377907,0.529788
1565941785,-0.084689,0.442276
1565941815,1.984949,0.685627
1565941858,1.802176,0.56143
1565941962,-0.19536,0.83092
1565942131,0.553112,0.606702
1565942337,1.062109,0.641077
1565942503,1.652389,0.948386
1565942568,0.413608,0.803265
1565942644,0.262896,1.061282
1565942705,0.332059,1.024543
1565942750,0.396718,0.543117
1565942785,0.455784,0.904181
1565942818,0.671404,0.683064
1565942848,0.606797,1.312702
1565942931,0.874787,0.647667
1565942955,0.502282,0.709174
1565942981,1.089135,0.663549
1565943033,0.681828,1.325616
1565943304,0.177383,0.709931
1565943345,1.101676,1.058393
1565943411,0.933751,0.464238
1565943484,0.706009,0.896079
1565943509,0.125423,0.717606
1565943687,0.74135,0.797596
1565943874,0.888534,0.66017
1565943949,-0.257215,0.795484
1565943994,0.41765,0.594083
1565944121,0.747825,0.75832
1565944175,0.935706,1.120715
1565944204,0.364829,0.711996
1565944227,0.638928,0.683273
1565944264,0.514148,1.184879
1565944384,0.657176,0.648988
1565944553,-0.857738,0.884289
1565944575,-0.009504,0.798536
1565944601,0.70639,0.957964
1565944645,0.054051,0.805255
1565944769,0.488098,0.760165
1565944904,0.335979,0.937202
1565944951,0.926197,0.897826
1565945116,-0.033462,1.080518
1565945187,1.289606,0.681033
1565945230,0.512373,0.740575
1565945294,1.521546,0.648982
1565945358,0.230572,0.741873
1565945441,0.39594,1.169798
1565945495,-0.387206,0.723828
1565945639,0.638242,0.940952
1565945661,0.173978,0.965224
1565946007,0.589024,1.136196
1565946030,0.692473,0.670403
1565946158,0.00409,0.568363
1565946184,1.148926,0.739212
1565946276,-0.017471,0.631326
1565946338,1.586842,0.650684
1565946448,0.707757,1.027354
1565946518,0.596289,0.730573
1565946580,0.90545,0.932837
1565946721,0.594727,1.246818
1565946919,0.624594,0.935724
1565946992,0.206187,0.789885
1565947064,0.278786,0.944307
1565947171,-0.098396,0.924117
1565947233,0.328796,1.157919
1565947251,1.022302,0.770926
1565947291,0.52106,0.860791
1565947406,-0.448051,0.827112
1565947418,-0.410132,0.609124
1565947437,0.835859,1.009519
1565947572,0.632884,0.835207
1565947594,0.663382,0.799047
1565947827,0.848247,1.104955
1565947844,0.664294,0.604241
1565947869,0.533404,0.806172
1565947908,1.160685,0.839369
1565948005,0.833664,1.012056
1565948023,0.825041,1.082637
1565948047,0.209415,0.855323
1565948086,-0.500118,0.699041
1565948193,0.855708,0.718119
1565948233,0.6354,1.043088
1565948256,0.361993,0.43253
1565948319,0.914028,0.723569
1565948349,0.497516,1.175152
1565948383,-0.07417,0.580339
1565948591,0.87666,1.07746
1565948616,0.22521,0.416333
1565948669,0.788638,0.922247
1565948780,0.484398,0.916512
1565948827,-0.059396,1.064108
1565948844,0.931886,0.800352
1565948875,0.775335,0.959179
1565948915,1.028415,0.868812
1565948953,0.629716,0.70432
1565948986,0.546675,0.619441
1565949033,0.974536,0.911045
1565949125,1.597918,0.952175
1565949173,0.336885,0.710378
1565949214,0.601852,0.818348
1565949233,0.601696,0.804711
1565949365,-0.016418,0.616508
1565949399,0.69868,0.758506
1565949463,0.926221,0.764377
1565949549,0.618987,1.560837
1565949558,0.508349,0.918305
1565949631,1.235453,0.517314
1565949817,0.517518,0.501733
1565949895,0.945488,0.85772
1565950057,-0.489857,0.631652
1565950123,-0.173344,0.923923
1565950163,1.0483,0.796113
1565950207,1.083546,0.731395
1565950281,-0.536109,0.794741
1565950342,1.200367,0.651655
1565950419,0.619623,0.923374
1565950572,0.832537,0.825795
1565950600,-0.034687,0.505412
1565950644,0.217315,1.070706
1565950711,0.411959,0.699908
1565950960,0.046406,0.609685
1565950976,0.361471,1.22909
1565951016,0.245638,0.930237
1565951169,1.816851,0.363337
1565951177,2.034586,0.608049
1565951259,-1.003692,0.594156
1565951280,-0.182899,0.631425
1565951315,1.027549,0.897529
1565951478,0.970645,0.585759
1565951506,0.899087,0.890371
1565951544,0.676296,1.060945
1565951563,0.085791,0.840956
1565951582,0.653163,1.16328
1565951665,0.828795,0.861388
1565951701,0.582836,0.951348
1565951803,-0.357413,0.616001
1565951862,0.568129,1.39799
1565951928,0.719402,0.9322
1565951956,0.313243,0.936937
1565952008,1.032681,0.54054
1565952030,0.911808,0.601145
1565952097,0.253478,0.891177
1565952181,0.919136,0.88991
1565952223,2.004713,0.749821
1565952370,0.671488,0.991229
1565952380,1.655598,0.697314
1565952441,0.974655,1.201291
1565952545,0.133717,0.66839
1565952558,0.486978,0.704827
1565952824,0.345798,1.002051
1565952844,0.218203,0.639628
1565952995,0.543936,0.817859
1565953009,1.218628,1.105578
1565953042,0.602641,0.78864
1565953064,0.590794,0.928038
1565953085,0.476596,0.803681
1565953246,1.336217,0.709787
1565953272,0.141565,0.869864
1565953303,0.385798,0.578654
1565953335,0.921297,0.497109
1565953351,2.081647,0.614664
1565953414,0.154734,1.14976
1565953459,0.894678,0.789356
1565953515,0.478469,0.791518
1565953567,0.840623,0.819938
1565953726,-0.053951,0.577139
1565953759,0.738832,0.993314
1565953794,0.278263,1.114492
1565953820,0.731144,0.658484
1565953905,0.088339,0.78881
1565953976,1.502237,0.719447
1565954034,0.426699,0.66615
1565954045,0.950345,0.864555
1565954085,0.622564,1.031907
1565954153,0.795639,1.036918
1565954171,0.342555,0.810143
1565954293,1.029434,0.883389
1565954391,-0.1593,0.961768
1565954414,0.612469,0.618722
1565954434,1.205664,0.747007
1565954513,1.452676,0.690645
1565954542,0.791703,0.762455
1565954609,0.52208,0.745876
1565954642,0.827939,0.909463
1565954715,-0.230774,0.654329
1565954733,0.276402,0.84253
1565954847,2.617914,0.53538
1565955009,0.619753,0.419555
1565955084,0.318813,0.940747
1565955139,0.329453,0.708187
1565955324,1.141012,0.936644
1565955442,-0.434147,0.939993
1565955479,-0.108685,0.860335
1565955584,0.19092,0.924581
1565955677,0.677516,0.898448
1565955735,0.532116,0.686736
1565955924,0.216278,0.956225
1565955956,1.237675,0.817366
1565956268,0.595829,1.016006
1565956283,0.17176,0.843696
1565956306,0.696256,0.875681
1565956336,-0.419685,0.992418
1565956545,0.451832,0.952066
1565956602,0.262627,0.9617
1565956684,0.326418,0.864389
1565956699,0.7951,1.075849
1565956730,1.098185,0.709078
1565956755,0.900637,0.667011
1565956827,3.04769,0.564775
1565956910,0.617803,0.545622
1565957029,0.110572,0.619611
1565957051,-0.338177,0.620117
1565957070,-0.057253,0.602397
1565957125,0.342321,1.129134
1565957204,0.711116,0.806924
1565957401,0.000284,0.713662
1565957527,0.29637,0.951959
1565957559,0.630143,0.559939
1565957685,0.331602,0.876425
1565957785,0.05795,0.800122
1565957861,0.657837,1.036802
1565957920,1.015699,0.862219
1565958028,0.798636,0.504729
1565958216,0.25795,0.498093
1565958233,0.246739,0.967331
1565958335,0.371456,0.737618
1565958346,0.535236,0.790561
1565958375,0.461601,1.143279
1565958563,0.800884,0.687014
1565958642,1.114491,0.496663
1565958648,0.900092,0.706875
1565958670,1.539378,0.760961
1565958710,0.416313,0.975549
1565958861,0.874935,0.688318
1565958897,0.953869,0.892031
1565958927,1.56036,0.826452
1565959189,0.905686,0.737099
1565959290,0.408507,0.805264
1565959367,-0.660031,0.943643
1565959399,1.037286,0.883623
1565959538,-0.060213,1.028612
1565959581,0.10615,0.773928
1565959676,1.105152,0.876395
1565959803,0.673837,0.682892
1565959870,0.097687,0.633976
1565959893,0.707819,1.113609
1565959942,0.670428,1.130615
1565960153,1.450867,0.679089
1565960299,0.727239,1.081143
1565960340,0.613455,0.899221
1565960380,0.665499,1.104532
1565960435,1.111883,0.821214
1565960477,0.386357,0.604244
1565960583,0.889725,0.70909
1565960656,0.758271,0.701926
1565960666,1.194434,0.741437
1565960837,0.847168,0.890294
1565960929,0.961439,0.979151
1565960977,1.184479,0.896193
1565961037,0.507811,0.62575
1565961061,1.027367,0.654063
1565961105,0.734512,1.157099
1565961180,0.240698,0.85565
1565961211,0.332724,0.967886
1565961499,1.494529,0.594377
1565961566,0.754976,0.925021
1565961690,0.817158,0.519468
1565961845,0.124863,1.030206
1565961853,1.273153,0.881357
1565961982,0.286458,0.695947
1565962014,0.602693,0.341583
1565962063,0.866676,0.711364
1565962289,1.320562,0.564323
1565962495,-0.355501,0.708279
1565962528,0.121346,0.782687
1565962634,0.991289,0.598303
1565962642,1.826838,0.852778
1565962875,1.113336,0.729353
1565962962,0.641437,0.78316
1565962990,0.815928,1.113243
1565963024,0.195072,0.579754
1565963038,1.427616,0.682202
1565963078,1.256425,0.649366
1565963152,0.026742,0.874737
1565963182,1.098778,0.726304
1565963221,0.619691,1.022392
1565963501,0.570309,0.908252
1565963563,-0.086691,0.723232
1565963660,0.807354,0.794278
1565963673,0.418137,0.419722
1565963705,-0.298402,0.791475
1565963726,0.071954,0.889046
1565963827,0.665563,0.952405
1565963885,1.018982,1.172598
1565963974,0.227835,0.777993
1565964004,0.538018,0.941421
1565964022,0.008889,0.747407
1565964046,0.695713,1.155834
1565964103,0.500282,1.037711
1565964150,0.282987,0.72049
1565964327,-0.187315,1.463261
1565964369,1.17484,0.800886
1565964614,0.805932,0.935427
1565964662,-0.293393,0.53058
1565964795,0.023849,1.189074
1565965096,0.538334,1.09506
1565965115,0.644335,0.707918
1565965316,-0.108169,0.643155
1565965462,0.309892,0.781939
1565965517,0.176327,0.831156
1565965531,0.938627,0.741958
1565965653,0.728819,0.713783
1565965778,1.853021,0.599271
1565965995,0.440356,0.878844
1565966175,0.620835,0.901233
1565966196,1.464354,0.546901
1565966258,1.234868,0.797391
1565966312,0.713309,0.650673
1565966381,0.290334,0.860565
1565966501,-0.004321,0.654374
1565966563,2.150987,0.71492
1565966610,0.921386,0.758712
1565966683,0.557733,0.686318
1565966713,-0.278317,0.355832
1565966808,1.000455,0.898456
1565966864,0.608184,0.754676
1565966915,0.45877,0.870982
1565966967,-0.039316,0.794278
1565967033,1.304283,0.43646
1565967143,1.139153,0.985397
1565967224,0.282793,0.854031
1565967340,0.584959,1.004955
1565967390,1.526527,0.868445
1565967409,1.240598,1.025112
1565967416,1.425327,0.690487
1565967457,-0.348212,0.828386
1565967580,0.552423,0.732221
1565967622,1.117102,0.973026
1565967649,0.834394,0.688875
1565967777,0.047312,0.95114
1565967802,0.687631,1.195457
1565967890,0.617133,0.796353
1565967921,1.283397,0.75147
1565968085,0.218787,0.703416
1565968493,1.306468,1.031635
1565968500,0.469288,0.822578
1565968726,0.967785,0.979321
1565968797,1.079512,0.700025
1565968862,0.025095,1.032649
1565968930,0.804113,1.061467
1565968994,1.084083,0.961086
1565969212,1.362466,0.696953
1565969277,1.181075,0.679558
1565969333,1.141621,0.60302
1565969341,1.032597,0.987626
1565969587,0.594817,0.886186
1565969642,0.684191,0.674854
1565969769,-0.19794,0.94695
1565969794,1.739088,0.694565
1565969939,1.820342,0.706067
1565969945,1.181557,0.951758
1565969995,0.241112,0.930068
1565970020,-0.346089,0.45282
1565970191,1.348339,0.837805
1565970212,2.572469,0.730338
1565970383,0.793924,0.94088
1565970433,0.659977,0.669705
1565970478,1.812934,0.753533
1565970837,0.207598,0.954005
1565970902,0.896973,0.961636
1565971050,1.025953,0.716915
1565971167,1.112585,0.700703
1565971285,0.6841,0.538244
1565971300,0.162382,0.496271
1565971409,1.298758,0.654313
1565971586,1.044508,1.015914
1565971681,0.882799,0.678279
1565971772,1.043671,0.623291
1565971847,0.549655,0.925488
1565971928,1.670902,0.803742
1565972014,0.732623,0.854305
1565972037,0.629768,1.019343
1565972043,1.140953,1.090225
1565972061,0.153581,0.866136
1565972164,0.122236,0.816723
1565972194,0.422032,0.909512
1565972225,0.822618,0.649665
1565972286,0.37731,0.597
1565972346,0.493542,0.906099
1565972476,-0.019982,1.041827
1565972584,2.078429,0.566958
1565972758,0.596552,0.71236
1565972805,2.003307,0.714449
1565972992,0.860646,1.027013
1565973122,0.555869,1.007516
1565973147,-0.057674,0.574696
1565973252,1.178845,0.616739
1565973279,1.064601,0.687987
1565973304,1.120693,0.691658
1565973329,0.944211,0.57424
1565973353,2.51143,0.718299
1565973498,0.355814,0.928077
1565973577,0.888201,1.043406
1565973632,0.153731,0.616939
1565973817,0.511111,0.871044
1565973845,1.43831,0.825897
1565973905,1.533729,0.782203
1565974110,1.150366,0.942325
1565974180,1.416045,0.827892
1565974278,-0.024167,0.854308
1565974426,0.644918,0.806463
1565974493,2.205,0.712064
1565974668,0.388968,0.571962
1565974820,0.686087,0.604106
1565974909,0.990448,0.76349
1565974932,1.517902,0.625387
1565975194,1.226042,0.415484
1565975298,1.392171,0.649137
1565975342,0.629951,0.693346
1565975510,0.625739,1.175407
1565975598,0.708703,0.738844
1565975746,0.038207,0.839924
1565975881,0.499526,0.623505
1565976026,0.044487,0.759339
1565976186,0.57013,1.099066
1565976201,1.1412,0.579453
1565976303,0.919788,0.75142
1565976400,0.633795,0.743225
1565976414,1.727526,1.014818
1565976535,1.087413,0.600021
1565976544,0.755554,0.705026
1565976554,1.348052,0.457158
1565976604,0.212352,0.460767
1565976874,1.737068,0.71164
1565976931,0.672857,0.637271
1565976982,1.348123,0.889566
1565977104,0.709594,0.702852
1565977137,0.741012,0.802396
1565977335,1.159968,0.69181
1565977448,1.596874,0.860525
1565977492,0.142524,0.405377
1565977547,2.286496,0.575183
1565977574,1.282639,0.62915
1565977620,0.628958,0.760591
1565977653,0.894815,1.070508
1565977813,-0.11336,0.668463
1565977929,1.03134,0.47024
1565977941,1.680251,0.780837
1565978216,0.921757,0.854816
1565978398,1.311235,0.870997
1565978481,0.732121,0.692042
1565978615,0.683304,0.826163
1565978758,0.89329,0.970072
1565978826,1.620879,1.045248
1565978927,-0.021531,0.707978
1565979026,1.358228,0.912986
1565979118,0.949513,0.937882
1565979265,2.899888,0.77297
1565979460,1.031823,1.069164
1565979487,0.362898,0.56059
1565979783,0.291486,1.00617
1565979873,0.79251,1.187419
1565979917,0.592736,0.958963
1565979952,1.328552,1.207816
1565980114,1.118185,0.692363
1565980161,1.274518,0.820129
1565980205,-0.185283,0.487165
1565980430,1.585877,0.741187
1565980724,0.824345,1.048163
1565980876,1.264435,0.602146
1565981062,0.413639,1.055312
1565981146,1.067028,0.904385
1565981154,0.428407,0.719822
1565981335,0.80015,0.837337
1565981402,0.247829,0.994319
1565981447,1.015466,0.531334
1565981554,0.924833,0.892042
1565981982,0.76825,0.865343
1565982055,0.871669,0.594976
1565982148,1.204227,0.998117
1565982364,0.673547,0.694746
1565982623,0.316089,0.662441
1565982659,0.491588,0.779886
1565982667,0.979707,1.132773
1565982884,0.901767,0.949876
1565982971,0.957156,0.963029
1565983248,1.307116,1.010343
1565983277,0.509422,0.904909
1565983298,0.248983,1.050994
1565983547,0.880278,0.805902
1565983732,1.510576,0.871787
1565983803,0.882247,1.147054
1565983841,0.908658,0.803701
1565983875,1.02027,0.783107
1565983935,1.499989,0.671985
1565983958,0.427347,1.171348
1565983998,0.739595,0.570134
1565984106,0.058328,0.60654
1565984186,0.273226,0.658297
1565984235,0.217753,0.520543
1565984329,-0.539582,0.693969
1565984485,1.129332,1.071466
1565984552,-0.53295,0.567914
1565984598,0.7653,0.637744
1565984802,0.271921,0.67623
1565984833,0.577315,1.039669
1565984888,1.270897,0.64791
1565984922,0.964273,0.970861
1565985024,1.028903,0.835594
1565985059,-0.281852,0.551641
1565985211,0.565851,1.080961
1565985370,0.169435,0.846022
1565985496,0.730311,0.75503
1565985581,1.093789,0.792074
1565985638,0.286537,0.7931
1565985897,-0.046561,1.07674
1565985921,0.545428,0.552154
1565986145,1.792426,0.61262
1565986429,1.596591,0.811233
1565986513,0.186592,0.407781
1565986577,1.045816,0.417959
1565986601,0.3721,0.696862
1565986619,1.269913,0.695885
1565986673,0.488814,0.992207
1565986696,0.827544,0.78651
1565986726,0.27365,0.587468
1565986795,0.953961,1.021252
1565986811,0.374111,0.475566
1565986925,1.363738,0.970908
1565987011,0.589173,0.811259
1565987064,1.031023,0.546089
1565987275,0.109775,0.910925
1565987464,0.965347,1.087696
1565987526,1.05812,0.848162
1565987556,0.38937,0.779165
1565987635,1.610931,0.825242
1565987688,0.608899,0.831249
1565987971,0.372254,0.948796
1565988088,0.824935,0.694637
1565988208,0.958908,0.660957
1565988299,1.466621,0.873476
1565988422,0.871943,0.744644
1565988566,0.923889,0.795155
1565988605,0.89109,1.087373
1565988663,1.006558,1.363271
1565988683,0.900351,0.971037
1565988735,0.649856,0.647469
1565988793,0.803814,0.660685
1565988807,0.598052,0.660054
1565989036,0.383557,0.735505
1565989065,0.768027,0.806692
1565989134,0.907805,0.901959
1565989262,1.409473,0.701802
1565989301,0.887769,0.712111
1565989337,0.472717,0.994382
1565989446,0.379558,0.777786
1565989557,0.632632,1.006839
1565989643,0.591424,1.085813
1565989805,2.108015,0.663371
1565989974,0.948565,0.765267
1565990138,-0.067412,0.739863
1565990169,0.532175,0.547272
1565990233,1.326407,0.923396
1565990259,0.879877,0.708939
1565990501,0.414387,0.802365
1565990629,1.705994,0.888516
1565990753,0.90314,0.856607
1565990824,0.394378,0.677927
1565990867,1.575577,0.556606
1565991146,0.964465,0.771376
1565991216,2.205794,0.629859
1565991497,-0.009337,0.667459
1565991529,1.331176,0.700569
1565991623,0.562291,1.205466
1565991731,0.710026,1.262063
1565991829,0.112245,0.756785
1565991925,0.846077,1.016613
1565991941,0.712139,0.750357
1565992020,0.508776,1.108725
1565992044,1.487232,0.863511
1565992106,0.96046,1.390474
1565992152,1.677862,0.921878
1565992236,0.712843,1.097874
1565992329,1.337152,0.944884
1565992411,1.534657,0.942111
1565992515,0.607887,1.173074
1565992599,0.160028,1.061163
1565992650,0.738966,0.857612
1565992716,0.223643,1.058612
1565992749,0.423719,1.464677
1565992765,0.745568,0.79492
1565992881,1.532437,0.764014
1565993070,0.458,0.967913
1565993130,0.114129,0.90024
1565993144,0.547859,1.304411
1565993198,1.152051,1.155885
1565993420,1.50964,0.95691
1565993476,1.188933,1.051355
1565993620,1.173736,0.978775
1565993661,0.74249,1.230908
1565993711,1.499053,0.941529
1565993830,0.747024,0.914014
1565993885,0.039513,0.77499
1565994296,0.867313,1.078017
1565994351,1.662641,0.720233
1565994361,1.309749,0.718369
1565994416,1.625469,0.831806
1565994484,0.933473,1.247615
1565994577,1.29663,0.979519
1565994603,1.121925,0.753627
1565994694,1.397371,0.864749
1565994743,0.674826,1.235241
1565995108,0.354071,0.676229
1565995151,1.232771,0.977716
1565995160,1.329201,0.615172
1565995262,0.23294,0.85155
1565995276,1.225667,1.00726
1565995413,0.315996,0.819575
1565995500,-0.011755,0.645519
1565995527,-0.023274,0.919508
1565995593,0.462724,0.93976
1565995677,0.681131,0.873594
1565995721,0.173661,0.811058
1565995868,1.821138,1.239184
1565996022,0.428918,0.983311
1565996247,2.005419,0.709045
1565996547,1.167694,1.050082
1565996961,1.268337,0.717854
1565997318,0.541187,0.714884
1565997570,0.765438,1.356751
1565997601,0.971494,1.069877
1565997746,0.693072,0.806891
1565997782,0.666591,0.848516
1565997964,1.403589,1.15884
1565998037,0.193672,0.938055
1565998124,2.188697,0.699068
1565998129,1.321504,0.629224
1565998189,0.825698,0.835283
1565998397,1.145311,0.641726
1565998513,0.279823,0.69297
1565998629,0.953293,0.844167
1565998651,0.865603,0.749939
1565998683,1.238581,1.037068
1565998769,1.220413,0.956673
1565998819,0.858016,0.649462
1565998958,0.765751,0.747849
1565999152,1.186768,0.881543
1565999195,0.739984,1.093109
1565999215,1.000165,0.687442
1565999321,1.992784,0.751313
1565999530,0.902564,0.679697
1565999560,1.220545,0.763081
1565999647,1.015765,0.921972
1565999665,0.884441,1.115477
1565999672,0.383131,0.70354
1565999783,1.709226,0.760995
1565999809,1.127559,0.810247
1565999910,0.728002,0.803245
1565999980,0.600264,0.624161
1566000540,-0.168704,1.159381
1566000912,1.551173,0.749488
1566000942,0.578995,0.734163
1566000962,1.421563,0.671773
1566001016,1.45911,1.011213
1566001054,0.670327,0.86489
1566001131,0.504092,0.782477
1566001180,0.643892,1.180887
1566001292,0.907241,0.948215
1566001418,1.388526,0.617729
1566001441,1.812565,0.801393
1566001545,-0.036034,0.371214
1566001570,1.251207,0.815707
1566001618,0.640748,1.072217
1566001889,1.265469,0.973488
1566001903,0.688817,0.644495
1566001928,1.187095,0.611042
1566001986,1.497442,1.23145
1566002025,1.347533,0.914964
1566002222,0.793891,0.791604
1566002230,0.679198,0.867581
1566002301,1.454286,1.140218
1566002525,0.695213,0.663905
1566002644,1.183384,1.168731
1566002804,0.426599,1.101817
1566002874,1.435034,0.887762
1566002920,1.234844,0.89528
1566002959,1.147786,1.356106
1566003006,0.989497,0.862506
1566003138,0.356491,1.12233
1566003200,1.959514,0.570353
1566003244,0.44145,0.905914
1566003268,1.235415,0.625024
1566003323,0.656972,0.903093
1566003574,1.101352,1.015076
1566003728,1.205993,0.867602
1566003878,0.934829,0.583068
1566003901,0.638044,0.664766
1566003956,1.701822,0.830844
1566004019,0.659111,0.883503
1566004181,0.836511,1.325756
1566004291,1.452083,0.478194
1566004593,0.991511,0.541776
1566004749,1.191233,0.70438
1566004804,0.401103,0.552062
1566005050,0.774768,0.678319
1566005335,1.292366,1.100555
1566005740,0.983617,0.773438
1566005860,0.908632,0.623738
1566006112,0.675877,0.880507
1566006168,1.747198,0.389551
1566006516,1.062398,1.281403
1566006599,0.972305,0.909399
1566006648,0.235471,0.873673
1566006685,1.269297,1.085348
1566006743,1.101415,1.040441
1566006845,0.654518,0.510448
1566006944,0.418059,1.132896
1566006955,1.609652,0.86976
1566007130,1.051212,1.04236
1566007214,1.704201,0.569936
1566007262,0.41687,1.253057
1566007568,0.311309,0.586933
1566007823,2.623261,0.60439
1566007981,1.453454,0.967319
1566008202,0.920928,0.912541
1566008499,0.647241,1.013911
1566008536,0.629914,1.137562
1566008607,1.235244,0.698754
1566008817,0.539851,0.983241
1566008842,0.015962,0.900591
1566008944,1.462623,0.511267
1566009053,0.944558,0.981498
1566009249,0.964736,0.611814
1566009267,1.790856,0.933086
1566009446,0.536743,1.202354
1566009630,0.640773,0.890405
1566009718,-0.168912,0.662753
1566009763,1.282841,0.721317
1566009779,2.005665,0.720597
1566009818,0.485141,0.617407
1566009834,0.742276,0.597787
1566009859,0.642716,0.689029
1566009890,0.400765,0.530456
1566009923,0.892984,0.800448
1566010072,0.777666,0.612093
1566010537,0.968711,0.708608
1566010918,1.503951,0.875835
1566011037,1.064909,1.055737
1566011083,-0.448542,0.726357
1566011191,1.405792,1.102942
1566011286,1.047974,1.172371
1566011384,0.818804,0.940875
1566011403,1.589228,1.050851
1566011436,1.24818,0.6167
1566011470,0.79841,0.761645
1566011535,2.126214,0.757343
1566011593,1.447864,0.821274
1566011633,0.840206,0.848859
1566011642,0.461917,0.638665
1566011828,1.48079,0.716697
1566011936,1.600735,0.975715
1566012003,0.427647,0.886274
1566012134,0.075836,0.496311
1566012143,1.00959,1.087794
1566012583,1.62794,0.642347
1566012703,0.435385,0.63165
1566012788,0.736902,1.036517
1566012909,0.838792,0.703828
1566012981,1.2888,0.931269
1566013053,1.231948,1.245521
1566013240,0.779861,0.767119
1566013352,0.297548,1.021027
1566013428,0.863241,1.338358
1566013505,0.645808,0.932483
1566013776,0.574715,0.949508
1566013876,1.005687,0.874994
1566014023,0.826226,0.850161
1566014102,0.502402,0.569153
1566014184,1.394276,0.747865
1566014300,1.2599,0.563306
1566014411,0.377146,0.889969
1566014468,0.871588,1.00007
1566014560,1.023711,1.160275
1566014659,1.047284,0.797456
1566014754,0.67093,0.992647
1566014783,0.558644,1.02187
1566014810,0.792723,0.832565
1566014990,1.445321,0.804175
1566015024,0.82249,1.118904
1566015066,-0.749074,0.847685
1566015114,0.23731,0.798521
1566015367,0.087615,1.183744
1566015403,0.950141,0.853469
1566015481,0.954497,1.167574
1566015624,0.713257,1.001725
1566015643,0.636086,0.969653
1566015809,1.207128,0.832469
1566015891,1.423414,0.930131
1566015934,0.925163,1.013917
1566015989,0.559382,1.337186
1566016020,1.451856,0.98437
1566016073,0.741715,0.876664
1566016086,1.781523,0.916741
1566016183,0.642432,0.727524
1566016276,-0.07338,0.999882
1566016407,-0.311374,0.740452
1566016451,0.821879,0.995649
1566016564,0.652083,1.292423
1566016769,0.861483,0.819193
1566016906,1.112452,1.063695
1566017017,0.57586,0.912188
1566017169,1.082991,1.464742
1566017271,0.575885,1.155851
1566017513,0.228037,0.665866
1566017627,1.494618,0.938534
1566017676,0.684753,0.933781
1566017828,0.535536,1.146034
1566018113,2.014115,0.72401
1566018193,1.30145,1.293612
1566018308,0.709085,1.043938
1566018459,1.663019,0.651898
1566018807,0.717792,0.978425
1566018814,1.134884,0.925904
1566018861,0.130673,1.068564
1566018991,1.047568,0.940393
1566019130,0.833522,1.349938
1566019259,1.019586,0.542676
1566019311,1.22492,0.722973
1566019412,1.495602,0.599626
1566019481,0.795467,0.887505
1566019723,1.556012,0.728212
1566019838,0.454763,1.003691
1566019888,0.235974,1.196394
1566020063,0.909953,0.69257
1566020243,0.361358,0.475358
1566020259,1.37497,0.690221
1566020304,0.241505,1.037306
1566020481,1.609685,0.701853
1566020503,1.114912,0.97189
1566020968,-0.766544,0.916452
1566021063,0.979679,0.519271
1566021108,0.085556,0.783423
1566021130,0.650991,0.851493
1566021204,0.693253,0.737363
1566021242,0.642694,1.436406
1566021392,1.165005,0.839325
1566021448,1.537746,0.993037
1566021580,1.39099,1.265381
1566021715,0.886444,0.948161
1566021742,1.060438,0.702378
1566022140,0.8841,1.023332
1566022179,1.771206,0.688185
1566022203,0.595809,0.850524
1566022421,1.134613,1.122392
1566022445,1.027296,0.688001
1566022512,0.527137,0.846311
1566022730,1.456158,0.76076
1566022842,0.159768,0.66615
1566023066,0.955843,0.922297
1566023081,1.082649,0.701707
1566023259,1.975313,0.831607
1566023414,1.165206,0.972998
1566023542,0.878065,0.79154
1566023631,0.545481,0.739167
1566023690,0.966132,0.506047
1566023711,1.013383,0.984631
1566023721,0.959499,0.764378
1566023757,0.648598,0.978863
1566023791,0.806011,0.758021
1566023825,1.39255,0.756583
1566023899,1.171734,0.743016
1566023969,0.560143,0.883485
1566023991,0.703205,0.978939
1566024018,0.618242,0.977571
1566024038,0.673939,0.911825
1566024184,0.857132,1.116091
1566024318,1.328518,0.805597
1566024473,0.661413,0.915847
1566024680,-0.580963,0.51416
1566024801,1.835552,0.615149
1566024862,1.617451,0.843689
1566024948,1.323022,0.750219
1566025107,0.871165,0.982288
1566025182,0.6193,0.667202
1566025270,0.490535,0.5297
1566025289,2.00412,0.81115
1566025379,0.508444,0.869321
1566025491,1.10991,0.94192
1566025607,0.888455,0.814816
1566025660,1.469522,0.844514
1566026019,0.189139,1.097226
1566026107,0.890916,0.85676
1566026185,0.834629,0.781557
1566026214,0.619807,0.976616
1566026294,1.267808,1.124344
1566026432,1.379271,0.665891
1566026479,1.105411,1.189561
1566026521,1.149388,1.138589
1566026625,1.115441,1.117084
1566026671,0.724178,0.789379
1566026940,0.491681,0.958493
1566027094,0.84356,0.805426
1566027165,1.20496,1.187777
1566027215,0.646592,1.114275
1566027266,1.636398,0.986847
1566027555,1.317382,1.329099
1566027679,0.728408,1.220046
1566027734,-0.375887,0.689563
1566027793,0.033907,1.22973
1566027801,1.537269,0.824027
1566027879,1.975534,0.62732
1566027961,1.023232,0.894325
1566027985,0.819434,0.992647
1566028126,0.285437,1.071868
1566028217,0.247171,0.919808
1566028325,0.66559,0.975692
1566028377,0.543663,0.995904
1566028423,0.893328,1.134425
1566028619,1.199683,0.906799
1566028726,0.173259,0.894677
1566028763,0.447492,0.944436
1566028883,-0.306898,0.492192
1566029013,0.389521,0.811288
1566029025,1.86016,0.959816
1566029136,1.624028,0.849446
1566029258,0.831789,0.939093
1566029315,0.2693,1.197504
